County, Sex, Xiang, Q005, Q006, Q012, Q013, Q014, Q019, Q022, Q027, Q028, Q029, Q030, Q053, Q054, Q055, Q056, Q057, Q058, Q059, Q060, Q061, Q062, Q063, Q064, Q065, Q066, Q067, Q068, Q069, Q089, Q090, Q091, Q092, Q099, Q100, Q101, Q102, Q103, Q104, Q105, Q106, Q107, Q108, Q109, Q110, Q111, Q112, Q113, Q114, Q115, Q116, Q117, Q118, Q128, Q129, Q130, Q131, Q132, Q133, Q134, Q135, Q136, Q137, Q138, Q139, Q140, Q141, Q142, Q143, Q144, Q145, Q146, Q147, Q148, Q157, Q158, Q159, Q160, Q161, Q162, Q163, Q164, Q166, Q167, Q168, Q169, Q170, Q171, Q172, Q173, Q174, Q175, Q176, Q177, Q178, Q179, Q180, Q181, Q182, Q183, Q184, Q185, Q186, Q187, Q188, Q190, Q191, Q192, 
QC,T,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     , 82.5 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
QC,T,3,  5.7 ,  0.0 ,  2.5 ,  0.0 ,  0.0 , 18.4 ,  1.6 ,  9.2 ,  5.4 , 18.9 , 66.6 ,  0.0 ,  0.8 ,  0.0 , 64.0 , 64.8 , 35.2 ,  0.0 ,  2.4 ,  2.3 ,  0.0 , 93.7 , 96.1 ,  1.6 ,  0.0 ,.     ,.     , 79.2 ,52.8  ,156   ,50.1  ,20.5  , 18.4 ,  8.0 ,  6.9 , 15.8 ,  4.7 , 11.8 , 0.6  ,  5.7 ,  3.2 ,122   ,81.3  ,101.3 ,.     ,.     ,.     ,.     ,.     ,.     , 1.3  , 0.4  , 43.1 , 41.6 ,.     ,.     ,.     ,.     ,.     ,.     , 30.1 , 3.3  ,.     ,.     , 1.75 , 5.58 ,.     ,.     ,  1.5 , 11.5 ,  0.0 , 13.1 ,  0.0 ,468.6 , 78.5 ,  0.2 ,  0.6 ,  0.3 , 19.0 , 11.8 , 29.0 ,  0.8 ,  0.0 ,21.6  , 7.5  ,112.1 , 13   ,280   , 34.6 , 14.5 , 73.3 , 14.6 ,  0.6 ,  2.1 , 48.1 , 50.1 , 22.7 ,  0.0 ,  0.0 , 22.7 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
RA,M,1,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 36.7 ,  6.7 , 16.7 , 10.0 , 30.0 , 56.7 ,  0.0 ,  0.0 ,  0.0 ,100.0 ,100.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,100.0 ,100.0 ,  0.0 ,  0.0 , 0.4  ,.     ,.     ,53.6  ,166   ,55.3  ,20.0  , 33.3 , 23.3 , 18.5 , 23.3 , 16.7 , 16.7 , 0.5  , 13.3 , 10.0 ,100   ,65.4  , 82.7 ,2.73  ,3.67  ,2.55  ,2.76  ,3.74  ,2.52  , 0.7  , 0.3  , 86.7 , 86.7 , 86.7 ,.     ,23.5  ,.     , 48.3 ,.     , 43.3 , 5.4  , 5.4  ,.     ,29.05 ,35.31 ,29.05 ,.     , 16.7 , 56.7 ,  6.7 , 10.0 ,  0.0 ,235.5 , 20.7 ,226.1 ,  0.0 ,  0.0 , 36.3 ,  0.0 , 20.0 ,  3.3 ,  0.0 ,19.8  , 0.2  ,117.6 ,186   ,147   , 26.3 ,  0.0 ,104.4 , 24.8 ,  0.0 ,   .  , 70.0 ,   .  ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
RA,M,2,  0.0 ,  2.6 ,  5.1 ,  0.0 ,  0.0 , 41.0 ,  5.1 , 23.1 , 12.8 , 25.6 , 56.4 ,  0.0 ,  0.0 ,  0.0 ,100.0 ,100.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,100.0 ,100.0 ,  0.0 ,  0.0 , 0.5  ,.     ,.     ,50.8  ,163   ,55.7  ,21.0  , 30.8 , 15.4 , 12.1 , 20.5 , 12.8 , 12.8 , 1.4  ,  2.6 ,  0.0 ,108   ,70.1  , 88.9 ,2.49  ,3.36  ,2.40  ,2.44  ,3.29  ,2.38  , 0.7  , 0.2  , 84.6 , 84.6 , 84.6 ,.     ,21.2  ,.     , 65.8 ,.     , 38.5 , 5.3  , 5.3  ,.     ,26.37 ,32.46 ,26.37 ,.     , 17.9 , 33.3 , 12.8 ,  0.0 ,  0.0 ,365.9 , 11.7 ,136.9 ,  0.0 ,  0.6 , 23.7 ,  0.0 , 19.3 ,  0.0 ,  0.0 ,18.8  , 0.5  , 89.1 ,201   ,170   , 29.4 ,  0.0 ,118.2 ,  9.8 ,  0.0 ,   .  , 97.3 ,   .  ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
RA,M,3,  0.0 ,  1.3 ,  2.5 ,  0.0 ,  0.0 , 38.9 ,  5.9 , 19.9 , 11.4 , 27.8 , 56.6 ,  0.0 ,  0.0 ,  0.0 ,100.0 ,100.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,100.0 ,100.0 ,  0.0 ,  0.0 , 0.5  ,.     ,.     ,52.2  ,165   ,55.5  ,20.5  , 32.0 , 19.4 , 15.3 , 21.9 , 14.8 , 14.8 , 0.9  ,  8.0 ,  5.0 ,104   ,67.8  , 85.8 ,2.61  ,3.52  ,2.48  ,2.60  ,3.52  ,2.45  , 0.7  , 0.3  , 85.7 , 85.7 , 85.7 ,.     ,22.4  ,.     , 57.0 ,.     , 40.9 , 5.4  , 5.4  ,.     ,27.71 ,33.89 ,27.71 ,.     , 17.3 , 45.0 ,  9.8 ,  5.0 ,  0.0 ,300.7 , 16.2 ,181.5 ,  0.0 ,  0.3 , 30.0 ,  0.0 , 19.7 ,  1.6 ,  0.0 ,19.3  , 0.4  ,103.3 ,194   ,159   , 27.9 ,  0.0 ,111.3 , 17.3 ,  0.0 ,.     , 83.7 ,.     ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
RA,F,1,  0.0 ,  0.0 ,  3.3 ,  0.0 ,  0.0 ,  6.7 ,  0.0 ,  0.0 ,  0.0 , 10.0 , 26.7 ,  0.0 ,  0.0 ,  0.0 ,100.0 ,100.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,100.0 ,100.0 ,  0.0 ,  0.0 ,.     , 2.6  ,.     ,51.6  ,153   ,45.3  ,19.3  , 46.7 , 26.7 , 20.8 , 36.7 , 30.0 , 23.3 , 2.2  , 20.0 , 10.0 , 88   ,57.0  , 72.3 ,1.94  ,2.50  ,2.04  ,1.88  ,2.40  ,1.96  , 0.6  , 0.2  ,  3.3 ,  3.3 ,.     ,  3.3 ,.     ,26.0  ,.     ,  0.0 ,  0.0 , 0.0  ,.     , 0.0  , 0.71 , 0.71 ,.     , 0.71 ,  0.0 ,  3.3 ,  0.0 ,  0.0 ,  0.0 ,206.5 , 13.7 ,202.0 ,  0.0 ,  0.0 , 28.2 ,  0.9 , 18.4 ,  0.0 ,  0.0 ,18.0  , 0.4  , 84.1 ,229   ,139   , 20.9 ,  0.0 , 86.8 , 18.8 ,  0.4 ,   .  , 50.0 ,   .  ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,17.3  ,28.5  , 3.9  ,51.0  ,6.8   ,0.8   ,6.1   ,
RA,F,2,  3.4 ,  0.0 ,  6.9 , 17.2 ,  3.4 ,  6.9 ,  0.0 ,  3.4 ,  0.0 , 17.2 , 44.8 ,  0.0 ,  0.0 ,  0.0 ,100.0 ,100.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,100.0 ,100.0 ,  0.0 ,  0.0 ,.     , 2.7  ,.     ,50.9  ,152   ,50.4  ,21.6  , 34.5 , 24.1 , 11.5 , 20.7 , 13.8 ,  6.9 , 1.2  , 13.8 ,  6.9 , 98   ,65.1  , 81.4 ,1.95  ,2.55  ,1.84  ,1.91  ,2.51  ,1.81  , 1.1  , 0.1  ,  0.0 ,  0.0 ,.     ,  0.0 ,.     ,  .   ,.     ,  0.0 ,  0.0 , 0.0  ,.     , 0.0  , 0.00 , 0.00 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,267.5 , 22.1 ,146.1 ,  0.0 ,  0.0 , 26.0 ,  2.8 , 17.4 ,  0.0 ,  0.0 ,17.4  , 0.0  , 81.7 ,236   ,177   ,  7.8 ,  0.0 , 93.1 ,  9.1 ,  0.0 ,   .  , 20.0 ,   .  ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,17.2  ,28.8  , 4.2  ,52.0  ,7.2   ,1.1   ,6.1   ,
RA,F,3,  1.7 ,  0.0 ,  5.1 ,  8.6 ,  1.7 ,  6.8 ,  0.0 ,  1.7 ,  0.0 , 13.6 , 35.8 ,  0.0 ,  0.0 ,  0.0 ,100.0 ,100.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,100.0 ,100.0 ,  0.0 ,  0.0 ,.     , 2.7  ,.     ,51.3  ,153   ,47.9  ,20.5  , 40.6 , 25.4 , 16.2 , 28.7 , 21.9 , 15.1 , 1.7  , 16.9 ,  8.5 , 93   ,61.0  , 76.9 ,1.95  ,2.52  ,1.94  ,1.90  ,2.46  ,1.89  , 0.9  , 0.2  ,  1.6 ,  1.6 ,.     ,  1.6 ,.     ,26.0  ,.     ,  0.0 ,  0.0 , 0.0  ,.     , 0.0  , 0.35 , 0.35 ,.     , 0.35 ,  0.0 ,  1.6 ,  0.0 ,  0.0 ,  0.0 ,237.0 , 17.9 ,174.1 ,  0.0 ,  0.0 , 27.1 ,  1.8 , 17.9 ,  0.0 ,  0.0 ,17.7  , 0.2  , 82.9 ,233   ,158   , 14.3 ,  0.0 , 90.0 , 14.0 ,  0.2 ,.     , 35.0 ,.     ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,17.3  ,28.7  , 4.0  ,51.5  ,7.0   ,1.0   ,6.1   ,
RA,T,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     , 43.3 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
RA,T,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     , 12.5 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
