County, Sex, Xiang, M001, M002, M003, M004, M005, M006, M007, M008, M009, M010, M011, M012, M013, M014, M015, M016, M017, M018, M019, M020, M021, M022, M023, M024, M025, M026, M027, M028, M029, M030, M031, M032, M033, M034, M035, M036, M037, M038, M039, M040, M041, M042, M043, M044, M045, M046, M047, M048, M049, M050, M051, M052, M053, M054, M055, M056, M057, M058, M059, M060, M061, M062, M063, M064, M065, M066, M067, M068, M069, M070, M071, M072, M073, M074, M075, M076, M077, M078, M079, M080, M081, M082, M083, M084, M085, M086, M087, M088, M089, M090, M091, M092, M093, M094, M095, M096, M097, M098, M099, M100, M101, M102, M103, M104, M105, M106, M107, M108, M109, M110, M111, M112, M113, M114, M115, M116, M117, M118, M119, 
VA,M,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VA,M,3,  8.21, 61.54,249.00,277.16, 20.33,136.65,188.76, 19.09, 88.40,124.12, 86.14,112.89, 29.93, 11.50,  8.91, 50.57,  1.43,  5.12,  0.00,  7.70,  0.00, 17.74,  7.31,  0.00,  1.42,  1.42,113.51,456.43, 15.20,  1.75, 72.78,  7.81,  1.27,  0.00, 23.69,.     ,.     ,.     ,  1.14,  2.12,  5.36,  2.41,  0.00,  3.96,  3.96,  0.00,  0.00,  0.00,  3.69,  2.83, 26.59,  7.22,  2.28,  2.53,  2.28,  2.18,  0.00, 12.10,  4.44,  2.93, 48.40, 23.77, 80.49,  5.29,276.51,  6.82,167.75, 44.75,404.19, 41.64, 31.02,344.74, 12.56,155.36, 63.03,  4.86, 24.47,  1.92, 44.73,  3.68,117.51, 12.80, 23.04, 23.04,.     , 18.18,.     ,.     ,  0.00,  0.00,  2.20, 31.87, 61.10, 68.91,  8.14, 15.89,  7.13,  6.65, 21.74, 46.52,  5.56,  8.69, 27.04,.     , 41.05, 38.99,  2.06, 13.50,  9.00,  1.50,  0.75,  0.75, 11.43,  2.06,  5.44,  1.69,  0.00,  0.00,  0.19,
VA,F,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VA,F,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VA,F,3,  5.83, 54.50,191.99,208.52, 15.54,118.96,169.17, 14.65, 39.35, 88.56, 64.31,115.44, 19.28, 16.77, 11.41, 53.71,  3.38, 25.63,  0.51,  1.58,  0.00,  8.95,  3.53,  0.00,  8.10,  8.10, 25.52,137.56,  6.56,  0.47, 73.65, 12.72,  0.00,  0.00,.     ,  6.29, 14.22, 52.51,  1.58,  0.00,  2.89,  5.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  4.95,  0.98,  5.29,  3.70,  0.00,  3.30,  0.00,  1.37,  0.00,  7.18,  4.19,  4.19, 64.66, 25.32, 64.13,  1.54,226.68,  5.64,192.41, 26.92,388.24, 25.33, 16.41,371.82, 12.59,133.96, 23.09,  0.00, 11.41,  2.93, 79.17,  3.40,152.82, 11.70, 40.52,.     , 40.52, 40.52, 26.55,  0.00,  0.00,  1.34,  4.14, 20.26, 20.01, 38.44, 11.18,  7.20,  1.63,  0.00, 17.24, 50.12,  0.98,  0.00, 19.32,  2.21, 29.13, 28.06,  1.07,  8.22,  5.18,  2.32,  0.54,  1.43,  9.65,  1.79,  3.93,  1.07,  0.00,  0.00,  0.18,
VA,T,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VA,T,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VA,T,3,  7.02, 58.02,220.50,242.84, 17.93,127.81,178.97, 16.87, 63.88,106.34, 75.23,114.17, 24.61, 14.13, 10.16, 52.14,  2.40, 15.38,  0.26,  4.64,  0.00, 13.34,  5.42,  0.00,  4.76,  4.76, 69.52,297.00, 10.88,  1.11, 73.22, 10.27,  0.64,  0.00,.     ,.     ,.     ,.     ,  1.36,  1.06,  4.13,  4.07,  0.00,  1.98,  1.98,  0.00,  0.00,  0.00,  4.32,  1.91, 15.94,  5.46,  1.14,  2.92,  1.14,  1.78,  0.00,  9.64,  4.32,  3.56, 56.53, 24.55, 72.31,  3.42,251.59,  6.23,180.08, 35.84,396.22, 33.48, 23.71,358.28, 12.58,144.66, 43.06,  2.43, 17.94,  2.43, 61.95,  3.54,135.16, 12.25, 31.78,.     ,.     , 29.35,.     ,.     ,  0.00,  0.67,  3.17, 26.07, 40.55, 53.67,  9.66, 11.54,  4.38,  3.33, 19.49, 48.32,  3.27,  4.34, 23.18,.     , 35.09, 33.52,  1.57, 10.86,  7.09,  1.91,  0.65,  1.09, 10.54,  1.93,  4.69,  1.38,  0.00,  0.00,  0.18,
VB,M,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VB,M,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VB,M,3,  8.35, 58.55,132.92,211.95, 23.35,132.35,145.61, 21.56, 66.34,179.37, 52.51, 97.57,  2.32,  0.00,  0.00, 48.71,  0.00,  9.84,  0.00,  0.00,  0.00, 12.95,  6.79,  0.00,  6.67,  6.67,126.24,345.10, 21.10,  2.10, 89.22,  4.26,  0.00,  0.00, 44.34,.     ,.     ,.     ,  5.99,  0.00,  3.07, 12.70,  0.00, 12.89, 12.89,  0.00,  0.00,  0.75,  0.00,  5.52,  8.42,  9.53,  3.17,  0.75,  0.00,  6.18,  0.00,  3.88,  7.99,  2.23, 47.29, 66.76,248.85,  0.00,432.88,  3.88,365.72, 41.08,504.59, 41.08, 31.70,472.89,  7.03, 74.34, 31.67,  4.26,  4.26,  1.51, 34.15,  3.61,123.37,  0.00,  7.31,  7.31,.     ,  0.00,.     ,.     ,  0.00,  0.00,  0.83,  0.00, 59.42,156.59, 24.02, 84.10, 11.86, 17.31,  5.49, 22.78,  1.42,  0.00, 29.43,.     , 41.74, 35.93,  5.81, 13.21,  1.32,  5.55,  1.06,  3.17, 14.00,  3.43,  3.96,  1.32,  0.00,  0.00,  2.11,
VB,F,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VB,F,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VB,F,3,  5.48, 35.43,130.27,162.83, 17.72,121.60,128.11, 17.24, 34.72, 48.07, 39.17,109.39,  4.55, 17.34,  4.53, 63.54,  0.00, 22.64,  0.00,  0.00,  0.00, 15.91,  2.86,  0.00, 12.46, 12.46, 37.99, 90.46, 22.88,  1.46, 15.94, 12.52,  0.00,  0.00,.     , 26.12,  5.63, 27.41,  2.81, 18.20,  8.03,  9.79,  0.00, 15.26, 15.26,  0.00,  0.00,  0.00,  4.82,  2.58, 12.28,  3.50, 15.24,  1.90,  7.69,  0.70,  7.55,  8.43,  6.58,  2.54, 45.03, 49.74,119.16,  1.46,433.04,  6.97,225.04, 25.70,538.50, 23.53,  2.10,536.40,  4.69, 51.67, 17.34,  0.00,  0.00,  3.88, 29.51,  5.33, 45.45,  0.00, 25.94,.     , 25.94, 25.94,  7.45,  2.10,  0.00,  2.10,  0.00,  4.91, 26.18, 20.96, 12.43,  2.81,  8.64,  7.69,  8.54, 27.11,  0.00,  0.00, 19.25,  0.83, 27.40, 25.68,  1.71,  7.99,  1.43,  4.28,  0.29,  2.85,  9.99,  3.71,  2.28,  2.28,  0.00,  0.00,  1.43,
VB,T,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VB,T,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VB,T,3,  6.92, 46.99,131.59,187.39, 20.54,126.97,136.86, 19.40, 50.53,113.72, 45.84,103.48,  3.44,  8.67,  2.27, 56.13,  0.00, 16.24,  0.00,  0.00,  0.00, 14.43,  4.83,  0.00,  9.57,  9.57, 82.11,217.78, 21.99,  1.78, 52.58,  8.39,  0.00,  0.00,.     ,.     ,.     ,.     ,  4.40,  9.10,  5.55, 11.24,  0.00, 14.08, 14.08,  0.00,  0.00,  0.38,  2.41,  4.05, 10.35,  6.51,  9.21,  1.32,  3.85,  3.44,  3.77,  6.16,  7.29,  2.39, 46.16, 58.25,184.00,  0.73,432.96,  5.42,295.38, 33.39,521.54, 32.30, 16.90,504.64,  5.86, 63.01, 24.51,  2.13,  2.13,  2.69, 31.83,  4.47, 84.41,  0.00, 16.63,.     ,.     , 12.97,.     ,.     ,  0.00,  1.05,  0.41,  2.46, 42.80, 88.78, 18.23, 43.45, 10.25, 12.50,  7.01, 24.95,  0.71,  0.00, 24.34,.     , 34.57, 30.80,  3.76, 10.60,  1.38,  4.92,  0.68,  3.01, 12.00,  3.57,  3.12,  1.80,  0.00,  0.00,  1.77,
VC,M,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VC,M,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VC,M,3,  5.18, 57.56,323.55,275.38, 17.24,107.19,153.88, 15.00,121.50,224.24, 69.65,142.82, 12.57, 26.62,  5.89, 52.30,  2.52, 10.16,  0.24,  9.50,  0.00, 18.85,  5.77,  2.04,  2.24,  2.24, 97.33,350.41, 16.16,  2.14, 55.87,  2.04,  0.80,  3.83, 17.20,.     ,.     ,.     ,  0.00,  0.80,  3.46,  3.78,  2.10, 12.06, 10.92,  1.00,  0.00,  1.42,  4.81,  4.23, 11.14,  7.85, 12.82,  4.78,  4.73,  2.69,  2.39,  8.42,  2.09,  2.13, 23.31, 11.26, 19.58,  2.47,136.95,  5.95, 72.30, 31.28,243.90, 28.17, 33.52,197.65, 19.16,240.42, 61.96, 12.71, 24.51,  6.03,119.89,  8.17,175.76,  8.75, 60.53, 60.53,.     , 53.63,.     ,.     ,  2.39,  7.16,  1.62,  7.67, 87.11,138.67, 19.63, 27.31, 10.99,  0.88, 28.97, 81.24,  5.42,  4.33, 15.58,.     , 25.92, 24.83,  1.09,  7.96,  3.62,  1.09,  0.29,  0.36,  7.96,  0.51,  1.67,  0.72,  0.00,  0.22,  0.00,
VC,F,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VC,F,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VC,F,3,  3.75, 46.77,215.62,190.18, 12.41, 63.56,143.41, 11.08, 46.78,132.83, 53.06,118.70,  6.47, 16.64,  4.28, 39.55,  3.59,  7.95,  1.14,  8.96,  0.00, 12.06,  4.12,  0.00,  1.17,  1.17, 36.41,168.97,  6.42,  1.49, 36.73,  0.00,  0.98,  0.60,.     , 13.67, 16.86,118.15,  0.93,  2.49,  2.13,  2.66,  0.43,  2.97,  2.19,  0.43,  0.00,  0.49,  4.39,  1.17,  5.97,  8.65, 15.02,  6.24,  0.78,  3.78,  1.21,  9.27,  1.75,  4.78, 41.05, 10.48, 11.77,  1.17, 98.62,  8.11, 76.14, 22.47,213.90, 18.75, 38.36,167.33,  9.78,136.76, 34.63,  9.82, 18.67,  4.44, 59.24,  5.94, 95.97, 11.49, 52.53,.     , 52.53, 45.96, 24.59,  1.72,  2.76,  1.92,  1.54,  0.78, 24.29, 60.33,  2.89,  6.61,  2.50,  0.78, 21.61, 70.35,  0.88,  2.16, 11.66,  1.61, 18.76, 17.70,  1.06,  5.45,  2.12,  1.06,  0.00,  0.45,  6.13,  0.91,  1.66,  0.08,  0.00,  0.15,  0.15,
VC,T,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VC,T,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VC,T,3,  4.46, 52.17,269.59,232.78, 14.82, 85.38,148.65, 13.04, 84.14,178.54, 61.36,130.76,  9.52, 21.63,  5.08, 45.92,  3.06,  9.05,  0.69,  9.23,  0.00, 15.46,  4.95,  1.02,  1.71,  1.71, 66.87,259.69, 11.29,  1.82, 46.30,  1.02,  0.89,  2.21,.     ,.     ,.     ,.     ,  0.47,  1.65,  2.79,  3.22,  1.27,  7.52,  6.55,  0.71,  0.00,  0.95,  4.60,  2.70,  8.55,  8.25, 13.92,  5.51,  2.76,  3.23,  1.80,  8.85,  1.92,  3.46, 32.18, 10.87, 15.67,  1.82,117.78,  7.03, 74.22, 26.88,228.90, 23.46, 35.94,182.49, 14.47,188.59, 48.30, 11.27, 21.59,  5.24, 89.56,  7.06,135.87, 10.12, 56.53,.     ,.     , 49.80,.     ,.     ,  2.58,  4.54,  1.58,  4.22, 55.70, 99.50, 11.26, 16.96,  6.75,  0.83, 25.29, 75.80,  3.15,  3.25, 13.62,.     , 22.34, 21.27,  1.08,  6.71,  2.87,  1.08,  0.14,  0.41,  7.04,  0.71,  1.67,  0.40,  0.00,  0.18,  0.07,
