County, Sex, Xiang, M001, M002, M003, M004, M005, M006, M007, M008, M009, M010, M011, M012, M015, M016, M017, M018, M021, M022, M023, M025, M027, M028, M029, M030, M031, M033, M035, M036, M037, M038, M039, M040, M041, M042, M043, M044, M045, M048, M049, M058, M059, M060, M061, M062, M063, M064, M065, M066, M067, M068, M069, M070, M071, M072, M073, M074, M075, M077, M086, M087, M088, M103, M104, M105, M106, M107, M113, M117, 
NB,T,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
NB,T,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
NB,T,3, 25.28,245.57,220.09,557.06, 14.02, 69.94,478.02, 13.17, 79.04, 85.67,270.48,416.30, 26.00,286.38,  6.71, 11.93,  0.30,  9.53,  1.30, 20.39,  3.60, 33.89,  4.98,  1.88, 26.23,  2.88,.     ,.     ,.     ,.     ,  0.38,  2.10,  1.98,  0.38, 14.30,  6.80,  2.27,  1.49,  1.11, 16.28,  1.76,  6.32, 35.89, 22.83,  4.91,  1.69,105.19, 14.59, 70.40, 84.31,335.21, 80.15, 34.84,251.79, 47.13,211.50,114.35,  7.93, 11.59,.     ,.     , 63.71,.     ,126.40,116.61,  9.79, 39.66, 14.58,
NC,M,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
NC,M,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
NC,M,3, 21.79,221.95,229.21,505.63, 15.92, 76.70,402.10, 14.67,103.53,124.75,218.06,333.05, 16.59,209.81,  6.15, 13.99,  1.10,  9.67,  2.07, 17.91, 16.11, 72.83, 12.95,  1.68, 46.31,  1.93, 12.06,.     ,.     ,.     ,  4.73,  4.69,  3.45,  2.25,  6.47, 11.46,  4.51,  2.44,  4.56, 11.93,  2.39,  4.79, 19.62, 33.57,  6.00,  1.20,167.93, 10.73, 70.61, 60.74,387.98, 49.35, 17.15,338.97, 52.55,226.17, 96.32, 10.02, 22.54,.     ,.     , 65.00,.     ,108.93, 96.52, 12.41, 42.64, 21.48,
NC,F,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
NC,F,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
NC,F,3, 21.98,213.26,246.89,516.02, 13.71, 65.55,417.47, 12.77, 98.55, 94.31,221.38,226.50, 22.49,144.39,  5.15,  8.92,  0.00, 10.53,  1.73, 11.45,  5.02, 39.77, 10.60,  0.94, 18.62,  0.62,.     ,  6.42, 11.66, 45.80,  2.65,  5.25,  2.92,  2.56,  8.40,  8.28,  4.02,  2.03,  3.57, 13.17,  2.34,  6.99, 38.41, 30.88,  3.73,  1.04,149.22, 12.13, 84.84, 64.75,433.59, 48.65, 13.40,401.92, 62.96,148.94, 55.04,  5.92, 15.21,  8.14,  7.72, 54.78,  1.17,109.90, 96.26, 13.65, 33.94, 16.90,
NC,T,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
NC,T,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
NC,T,3, 21.89,217.60,238.05,510.82, 14.82, 71.13,409.79, 13.72,101.04,109.53,219.72,279.78, 19.54,177.10,  5.65, 11.46,  0.55, 10.10,  1.90, 14.68, 10.56, 56.30, 11.78,  1.31, 32.47,  1.27,.     ,.     ,.     ,.     ,  3.69,  4.97,  3.19,  2.41,  7.44,  9.87,  4.26,  2.23,  4.06, 12.55,  2.37,  5.89, 29.02, 32.23,  4.87,  1.12,158.58, 11.43, 77.73, 62.75,410.79, 49.00, 15.28,370.45, 57.76,187.56, 75.68,  7.97, 18.88,.     ,.     , 59.89,.     ,109.42, 96.39, 13.03, 38.29, 19.19,
ND,M,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ND,M,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ND,M,3, 29.65,328.17,342.05,712.81, 23.12,138.86,466.84, 21.44,245.97,167.49,251.49,616.14, 18.12,343.11,  6.19, 11.45,126.78, 18.58,  3.44, 16.87, 34.62, 43.35, 42.62,  5.04, 91.57,  5.91, 36.48,.     ,.     ,.     ,  5.88, 10.98,  5.23,  6.59,  5.61,  6.51,  4.03,  4.16,  9.35, 18.84,  4.48,  2.81, 64.33, 74.23, 27.84,  3.46,268.15, 15.38,179.87, 84.93,399.31, 78.91, 35.30,317.31, 49.99,220.89, 98.53, 25.38, 44.69,.     ,.     , 46.68,.     ,148.26,109.16, 39.09, 43.19, 16.17,
ND,F,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ND,F,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ND,F,3, 28.16,262.34,369.82,688.49, 18.84,100.60,482.51, 17.66,205.98,117.38,270.54,441.17, 20.58,293.57,  6.53, 15.98, 26.70, 19.28,  2.92, 14.41,  8.09, 35.71, 19.28,  1.79, 23.45,  1.15,.     , 15.26, 22.20,119.09,  6.24,  7.91,  3.35,  2.41,  8.26,  5.49,  4.03,  6.87,  6.27, 13.42,  4.26,  4.64, 75.26, 88.66, 25.36,  1.77,207.50, 11.64,218.49, 97.63,379.89, 88.47, 37.11,313.01, 39.15,122.49, 40.16, 14.58, 33.32, 23.79, 21.13, 41.66,  1.77,140.78,108.36, 32.42, 32.84, 12.80,
ND,T,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ND,T,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ND,T,3, 28.91,295.25,355.94,700.65, 20.98,119.73,474.68, 19.55,225.97,142.44,261.02,528.65, 19.35,318.34,  6.36, 13.71, 76.74, 18.93,  3.18, 15.64, 21.36, 39.53, 30.95,  3.42, 57.51,  3.53,.     ,.     ,.     ,.     ,  6.06,  9.45,  4.29,  4.50,  6.94,  6.00,  4.03,  5.52,  7.81, 16.13,  4.37,  3.73, 69.80, 81.45, 26.60,  2.62,237.82, 13.51,199.18, 91.28,389.60, 83.69, 36.20,315.16, 44.57,171.69, 69.34, 19.98, 39.01,.     ,.     , 44.17,.     ,144.52,108.76, 35.76, 38.02, 14.49,
OA,M,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
OA,M,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
OA,M,3, 14.27,132.48,147.98,326.29, 14.88, 69.67,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,  9.22,  2.37,  5.98, 94.37, 74.97, 10.14,  1.32, 24.74,   .  ,  8.37,.     ,.     ,.     ,   .  ,   .  ,  3.34,  3.47,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,.     ,.     , 33.99,.     , 71.36,   .  ,   .  ,   .  ,   .  ,
OA,F,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
OA,F,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
OA,F,3, 13.20, 99.61,150.88,303.23,  9.94, 65.08,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,  5.25,  1.49,  1.67, 44.97, 28.81,  6.73,  0.26, 13.28,   .  ,.     ,  4.65,  7.67, 26.54,   .  ,   .  ,  2.36,  2.66,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  , 33.45,   .  , 65.99,   .  ,   .  ,   .  ,   .  ,
OA,T,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
OA,T,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
OA,T,3, 13.73,116.05,149.43,314.76, 12.41, 67.38,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  7.24,  1.93,  3.83, 69.67, 51.89,  8.44,  0.79, 19.01,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  2.85,  3.07,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     , 33.72,.     , 68.67,.     ,.     ,.     ,.     ,
OB,M,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
OB,M,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
OB,M,3,  8.65,140.44,170.05,260.93, 19.30, 80.29,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  , 13.63,  4.31,  6.93,146.37,150.13, 19.34,  2.14, 64.36,   .  , 19.99,.     ,.     ,.     ,   .  ,   .  ,  3.90,  4.28,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,.     ,.     , 27.22,.     , 43.27,   .  ,   .  ,   .  ,   .  ,
OB,F,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
OB,F,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
OB,F,3, 10.06,125.93,146.58,263.40, 11.14, 66.96,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  , 10.58,  2.45,  2.29, 65.67, 60.92, 15.76,  0.88, 26.18,   .  ,.     ,  3.21, 14.30, 33.54,   .  ,   .  ,  3.29,  2.56,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  , 29.95,   .  , 50.28,   .  ,   .  ,   .  ,   .  ,
OB,T,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
OB,T,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
OB,T,3,  9.36,133.19,158.32,262.17, 15.22, 73.63,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     , 12.11,  3.38,  4.61,106.02,105.53, 17.55,  1.51, 45.27,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  3.60,  3.42,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     , 28.59,.     , 46.78,.     ,.     ,.     ,.     ,
PA,M,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
PA,M,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
PA,M,3, 10.83,156.73,166.19,294.43, 14.35,107.46,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  , 15.45,  1.61, 45.74, 25.06, 19.46,  5.81,  5.17, 34.56,   .  , 12.39,.     ,.     ,.     ,   .  ,   .  ,  1.49,  0.48,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,.     ,.     ,   .  ,.     , 54.14,   .  ,   .  ,   .  ,   .  ,
PA,F,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
PA,F,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
PA,F,3,  9.78,133.19,149.45,263.22,  8.91, 70.65,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,  5.61,  0.93, 20.24,  7.98,  9.48,  2.96,  0.40, 14.84,   .  ,.     ,  1.08,  5.07, 23.12,   .  ,   .  ,  0.70,  0.70,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  , 48.92,   .  ,   .  ,   .  ,   .  ,
PA,T,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
